dev_id,datetime,battery,batteryDiff,temperature,temperatureDiff,ObjectId
r718b140-06f8,2024/03/02 04:00:00+00,3.6,0,28,0.300000000000001,7362
r718b140-06f8,2024/02/21 20:00:00+00,3.6,0,23.1,-0.200000000000003,7363
r718b140-06f8,2024/02/28 04:00:00+00,3.6,0,16.7,0,7364
r718b140-06f8,2024/03/02 05:00:00+00,3.6,0,28,0,7365
r718b140-06f8,2024/02/21 21:00:00+00,3.6,0,21.8,-0.199999999999999,7366
r718b140-06f8,2024/02/19 18:00:00+00,3.6,0,24.1,0.200000000000003,7367
r718b140-06f8,2024/02/28 05:00:00+00,3.6,0,16.2,-0.199999999999999,7368
r718b140-06f8,2024/03/02 06:00:00+00,3.6,0,27.2,-0.199999999999999,7369
r718b140-06f8,2024/02/21 22:00:00+00,3.6,0,20.5,-0.300000000000001,7370
r718b140-06f8,2024/02/19 19:00:00+00,3.6,0,23.9,-0.200000000000003,7371
r718b140-06f8,2024/02/17 13:00:00+00,3.6,0,15.9,0.5,7372
r718b140-06f8,2024/02/23 18:00:00+00,3.6,0,24.7,-0.299999999999997,7373
r718b140-06f8,2024/02/28 06:00:00+00,3.6,0,15.9,0,7374
r718b140-06f8,2024/03/02 07:00:00+00,3.6,0,25.4,-0.5,7375
r718b140-06f8,2024/02/21 23:00:00+00,3.6,0,19.2,-0.199999999999999,7376
r718b140-06f8,2024/02/19 20:00:00+00,3.6,0,22.6,-0.199999999999999,7377
r718b140-06f8,2024/02/17 14:00:00+00,3.6,0,17.4,0.5,7378
r718b140-06f8,2024/02/23 19:00:00+00,3.6,0,22.6,0,7379
r718b140-06f8,2024/02/28 07:00:00+00,3.6,0,15.9,0,7380
r718b140-06f8,2024/03/02 08:00:00+00,3.6,0,23.6,-0.5,7381
r718b140-06f8,2024/02/22 00:00:00+00,3.6,0,18.2,0,7382
r718b140-06f8,2024/02/19 21:00:00+00,3.6,0,21.6,0,7383
r718b140-06f8,2024/02/17 15:00:00+00,3.6,0,143.3,63,7384
r718b140-06f8,2024/02/23 20:00:00+00,3.6,0,21.8,0,7385
r718b140-06f8,2024/02/28 08:00:00+00,3.6,0,15.6,0,7386
r718b140-06f8,2024/03/02 09:00:00+00,3.6,0,21.8,-0.199999999999999,7387
r718b140-06f8,2024/02/22 01:00:00+00,3.6,0,17.4,0,7388
r718b140-06f8,2024/02/19 22:00:00+00,3.6,0,20.3,-0.199999999999999,7389
r718b140-06f8,2024/02/17 16:00:00+00,3.6,0,73.2,-4.40000000000001,7390
r718b140-06f8,2024/02/23 21:00:00+00,3.6,0,21,-0.199999999999999,7391
r718b140-06f8,2024/02/28 09:00:00+00,3.6,0,15.4,0,7392
r718b140-06f8,2024/03/02 10:00:00+00,3.6,0,20.5,-0.199999999999999,7393
r718b140-06f8,2024/02/22 02:00:00+00,3.6,0,16.9,0,7394
r718b140-06f8,2024/02/19 23:00:00+00,3.6,0,19,-0.199999999999999,7395
r718b140-06f8,2024/02/17 17:00:00+00,3.6,0,33.2,-1.3,7396
r718b140-06f8,2024/02/23 22:00:00+00,3.6,0,20,0,7397
r718b140-06f8,2024/02/28 10:00:00+00,3.6,0,15.4,0.300000000000001,7398
r718b140-06f8,2024/03/02 11:00:00+00,3.6,0,19.5,-0.199999999999999,7399
r718b140-06f8,2024/03/02 12:00:00+00,3.6,0,18.5,0,7400
r718b140-06f8,2024/03/02 13:00:00+00,3.6,0,18.2,0,7401
r718b140-06f8,2024/03/02 14:00:00+00,3.6,0,18,0,7402
r718b140-06f8,2024/03/02 15:00:00+00,3.6,0,17.7,0,7403
r718b140-06f8,2024/03/02 16:00:00+00,3.6,0,17.4,0,7404
r718b140-06f8,2024/03/02 17:00:00+00,3.6,0,16.9,0,7405
r718b140-06f8,2024/03/02 18:00:00+00,3.6,0,16.7,0,7406
r718b140-06f8,2024/03/02 19:00:00+00,3.6,0,16.4,0,7407
r718b140-06f8,2024/03/02 20:00:00+00,3.6,0,16.2,0.299999999999999,7408
r718b140-06f8,2024/03/02 21:00:00+00,3.6,0,16.9,0.300000000000001,7409
r718b140-06f8,2024/03/02 22:00:00+00,3.6,0,19.8,1.1,7410
r718b140-06f8,2024/03/02 23:00:00+00,3.6,0,24.1,1.3,7411
r718b140-06f8,2024/03/03 00:00:00+00,3.6,0,25.4,0.599999999999998,7412
r718b140-06f8,2024/03/03 01:00:00+00,3.6,0,26.2,0.300000000000001,7413
r718b140-06f8,2024/03/03 02:00:00+00,3.6,0,26.7,0.300000000000001,7414
r718b140-06f8,2024/03/03 03:00:00+00,3.6,0,27.2,0.300000000000001,7415
r718b140-06f8,2024/03/03 04:00:00+00,3.6,0,27,0,7416
r718b140-06f8,2024/03/03 05:00:00+00,3.6,0,26.2,-0.199999999999999,7417
r718b140-06f8,2024/03/03 06:00:00+00,3.6,0,24.7,-0.5,7418
r718b140-06f8,2024/03/03 07:00:00+00,3.6,0,55.5,20.8,7419
r718b140-06f8,2024/03/03 08:00:00+00,3.6,0,83.2,27.7,7420
r718b140-06f8,2024/03/03 09:00:00+00,3.6,0,31.1,-1.3,7421
r718b140-06f8,2024/03/03 10:00:00+00,3.6,0,25.2,-0.5,7422
r718b140-06f8,2024/03/03 11:00:00+00,3.6,0,22.6,-0.199999999999999,7423
r718b140-06f8,2024/03/03 12:00:00+00,3.6,0,21,-0.199999999999999,7424
r718b140-06f8,2024/03/03 13:00:00+00,3.6,0,20,-0.199999999999999,7425
r718b140-06f8,2024/03/03 14:00:00+00,3.6,0,19,-0.300000000000001,7426
r718b140-06f8,2024/03/03 15:00:00+00,3.6,0,18.7,0,7427
r718b140-06f8,2024/03/03 16:00:00+00,3.6,0,18.2,0,7428
r718b140-06f8,2024/03/03 17:00:00+00,3.6,0,17.7,0,7429
r718b140-06f8,2024/03/03 18:00:00+00,3.6,0,17.4,0,7430
r718b140-06f8,2024/02/23 23:00:00+00,3.6,0,19.2,-0.199999999999999,7431
r718b140-06f8,2024/02/28 11:00:00+00,3.6,0,15.9,0.300000000000001,7432
r718b140-06f8,2024/02/24 00:00:00+00,3.6,0,18.7,0,7433
r718b140-06f8,2024/02/17 18:00:00+00,3.6,0,28,-0.300000000000001,7434
r718b140-06f8,2024/02/28 12:00:00+00,3.6,0,26.5,9.8,7435
r718b140-06f8,2024/02/24 01:00:00+00,3.6,0,18,0,7436
r718b140-06f8,2024/02/17 19:00:00+00,3.6,0,25.7,-0.199999999999999,7437
r718b140-06f8,2024/02/28 13:00:00+00,3.6,0,118,56.7,7438
r718b140-06f8,2024/02/24 02:00:00+00,3.6,0,17.7,0,7439
r718b140-06f8,2024/02/22 03:00:00+00,3.6,0,16.4,0,7440
r718b140-06f8,2024/02/20 00:00:00+00,3.6,0,18.2,0,7441
r718b140-06f8,2024/02/17 20:00:00+00,3.6,0,24.1,0,7442
r718b140-06f8,2024/02/29 14:00:00+00,3.6,0,18.2,0,7443
r718b140-06f8,2024/02/24 03:00:00+00,3.6,0,16.9,0,7444
r718b140-06f8,2024/02/22 04:00:00+00,3.6,0,16.2,0,7445
r718b140-06f8,2024/02/20 01:00:00+00,3.6,0,17.4,0,7446
r718b140-06f8,2024/02/17 21:00:00+00,3.6,0,23.1,-0.200000000000003,7447
r718b140-06f8,2024/02/29 15:00:00+00,3.6,0,17.4,0,7448
r718b140-06f8,2024/02/24 04:00:00+00,3.6,0,16.4,0,7449
r718b140-06f8,2024/02/22 05:00:00+00,3.6,0,15.6,0,7450
r718b140-06f8,2024/02/20 02:00:00+00,3.6,0,17.2,0,7451
r718b140-06f8,2024/02/17 22:00:00+00,3.6,0,21.8,-0.300000000000001,7452
r718b140-06f8,2024/02/29 16:00:00+00,3.6,0,17.2,0,7453
r718b140-06f8,2024/02/24 05:00:00+00,3.6,0,16.2,0,7454
r718b140-06f8,2024/02/22 06:00:00+00,3.6,0,15.6,0,7455
r718b140-06f8,2024/02/20 03:00:00+00,3.6,0,16.7,0,7456
r718b140-06f8,2024/02/17 23:00:00+00,3.6,0,20.3,-0.199999999999999,7457
r718b140-06f8,2024/02/29 17:00:00+00,3.6,0,16.9,-0.199999999999999,7458
r718b140-06f8,2024/02/24 06:00:00+00,3.6,0,15.9,0,7459
r718b140-06f8,2024/02/22 07:00:00+00,3.6,0,15.4,0,7460
r718b140-06f8,2024/02/20 04:00:00+00,3.6,0,16.2,0,7461
r718b140-06f8,2024/02/18 00:00:00+00,3.6,0,19.2,-0.199999999999999,7462
r718b140-06f8,2024/02/29 18:00:00+00,3.6,0,16.4,0,7463
r718b140-06f8,2024/02/24 07:00:00+00,3.6,0,15.4,0,7464
r718b140-06f8,2024/02/22 08:00:00+00,3.6,0,15.4,0,7465
r718b140-06f8,2024/02/20 05:00:00+00,3.6,0,15.9,0,7466
r718b140-06f8,2024/02/18 01:00:00+00,3.6,0,18.5,0,7467
r718b140-06f8,2024/02/29 19:00:00+00,3.6,0,16.2,0,7468
r718b140-06f8,2024/02/24 08:00:00+00,3.6,0,15.1,0,7469
r718b140-06f8,2024/02/22 09:00:00+00,3.6,0,15.1,0,7470
r718b140-06f8,2024/02/20 06:00:00+00,3.6,0,15.4,0,7471
r718b140-06f8,2024/02/18 02:00:00+00,3.6,0,17.7,0,7472
r718b140-06f8,2024/02/29 20:00:00+00,3.6,0,16.2,0,7473
r718b140-06f8,2024/02/24 09:00:00+00,3.6,0,14.9,0,7474
r718b140-06f8,2024/02/22 10:00:00+00,3.6,0,14.9,0,7475
r718b140-06f8,2024/02/20 07:00:00+00,3.6,0,15.1,0,7476
r718b140-06f8,2024/02/18 03:00:00+00,3.6,0,17.2,0,7477
r718b140-06f8,2024/02/29 21:00:00+00,3.6,0,16.7,0.300000000000001,7478
r718b140-06f8,2024/02/24 10:00:00+00,3.6,0,14.6,0,7479
r718b140-06f8,2024/02/22 11:00:00+00,3.6,0,15.6,0.5,7480
r718b140-06f8,2024/02/20 08:00:00+00,3.6,0,14.9,0,7481
r718b140-06f8,2024/02/20 09:00:00+00,3.6,0,14.6,0,7482
r718b140-06f8,2024/02/20 10:00:00+00,3.6,0,14.4,0,7483
r718b140-06f8,2024/02/20 11:00:00+00,3.6,0,15.4,0.5,7484
r718b140-06f8,2024/02/20 12:00:00+00,3.6,0,17.2,0.5,7485
r718b140-06f8,2024/02/20 13:00:00+00,3.6,0,20,1,7486
r718b140-06f8,2024/02/20 14:00:00+00,3.6,0,23.4,1.1,7487
r718b140-06f8,2024/02/20 15:00:00+00,3.6,0,25.2,0.5,7488
r718b140-06f8,2024/02/20 16:00:00+00,3.6,0,25.7,0.300000000000001,7489
r718b140-06f8,2024/02/20 17:00:00+00,3.6,0,26.2,0.300000000000001,7490
r718b140-06f8,2024/02/20 18:00:00+00,3.6,0,25.9,0.199999999999999,7491
r718b140-06f8,2024/02/20 19:00:00+00,3.6,0,24.7,0,7492
r718b140-06f8,2024/02/20 20:00:00+00,3.6,0,23.9,-0.200000000000003,7493
r718b140-06f8,2024/02/20 21:00:00+00,3.6,0,22.9,-0.199999999999999,7494
r718b140-06f8,2024/02/20 22:00:00+00,3.6,0,21.3,-0.199999999999999,7495
r718b140-06f8,2024/02/20 23:00:00+00,3.6,0,20.3,-0.199999999999999,7496
r718b140-06f8,2024/02/21 00:00:00+00,3.6,0,19.2,0,7497
r718b140-06f8,2024/02/21 01:00:00+00,3.6,0,18.5,0,7498
r718b140-06f8,2024/02/21 02:00:00+00,3.6,0,18,0,7499
r718b140-06f8,2024/02/21 03:00:00+00,3.6,0,17.4,0,7500
r718b140-06f8,2024/02/21 04:00:00+00,3.6,0,16.9,0,7501
r718b140-06f8,2024/02/21 05:00:00+00,3.6,0,16.7,0,7502
r718b140-06f8,2024/02/21 06:00:00+00,3.6,0,16.2,0,7503
r718b140-06f8,2024/02/21 07:00:00+00,3.6,0,15.9,0,7504
r718b140-06f8,2024/02/21 08:00:00+00,3.6,0,15.6,0,7505
r718b140-06f8,2024/02/18 04:00:00+00,3.6,0,16.7,0,7506
r718b140-06f8,2024/02/29 22:00:00+00,3.6,0,20,1.8,7507
r718b140-06f8,2024/02/18 05:00:00+00,3.6,0,16.2,0,7508
r718b140-06f8,2024/02/24 11:00:00+00,3.6,0,14.6,0,7509
r718b140-06f8,2024/02/29 23:00:00+00,3.6,0,22.1,0.800000000000001,7510
r718b140-06f8,2024/02/18 06:00:00+00,3.6,0,15.9,0,7511
r718b140-06f8,2024/02/24 12:00:00+00,3.6,0,14.6,0,7512
r718b140-06f8,2024/03/01 00:00:00+00,3.6,0,23.4,0.599999999999998,7513
r718b140-06f8,2024/02/22 12:00:00+00,3.6,0,17.7,0.800000000000001,7514
r718b140-06f8,2024/02/18 07:00:00+00,3.6,0,15.9,0,7515
r718b140-06f8,2024/02/24 13:00:00+00,3.6,0,14.6,0,7516
r718b140-06f8,2024/03/01 01:00:00+00,3.6,0,24.1,0.299999999999997,7517
r718b140-06f8,2024/02/22 13:00:00+00,3.6,0,21,1.2,7518
r718b140-06f8,2024/02/18 08:00:00+00,3.6,0,15.6,0,7519
r718b140-06f8,2024/02/24 14:00:00+00,3.6,0,15.1,0.300000000000001,7520
r718b140-06f8,2024/03/01 02:00:00+00,3.6,0,24.7,0.300000000000001,7521
r718b140-06f8,2024/02/22 14:00:00+00,3.6,0,24.7,1.9,7522
r718b140-06f8,2024/02/18 09:00:00+00,3.6,0,15.4,0,7523
r718b140-06f8,2024/02/24 15:00:00+00,3.6,0,65.9,50.3,7524
r718b140-06f8,2024/03/01 03:00:00+00,3.6,0,24.9,0.199999999999999,7525
r718b140-06f8,2024/02/22 15:00:00+00,3.6,0,25.9,0.5,7526
r718b140-06f8,2024/02/18 10:00:00+00,3.6,0,15.1,0,7527
r718b140-06f8,2024/02/24 16:00:00+00,3.6,0,73.2,7.3,7528
r718b140-06f8,2024/03/01 04:00:00+00,3.6,0,24.4,0,7529
r718b140-06f8,2024/02/22 16:00:00+00,3.6,0,27.5,0.800000000000001,7530
r718b140-06f8,2024/02/18 11:00:00+00,3.6,0,15.9,0.300000000000001,7531
r718b140-06f8,2024/02/24 17:00:00+00,3.6,0,29.8,-0.800000000000001,7532
r718b140-06f8,2024/03/01 05:00:00+00,3.6,0,23.9,0,7533
r718b140-06f8,2024/02/22 17:00:00+00,3.6,0,28.3,0.300000000000001,7534
r718b140-06f8,2024/02/18 12:00:00+00,3.6,0,17.4,0.5,7535
r718b140-06f8,2024/02/24 18:00:00+00,3.6,0,27.5,-0.300000000000001,7536
r718b140-06f8,2024/03/01 06:00:00+00,3.6,0,23.1,0,7537
r718b140-06f8,2024/02/22 18:00:00+00,3.6,0,28.5,0.199999999999999,7538
r718b140-06f8,2024/02/18 13:00:00+00,3.6,0,20.3,1.1,7539
r718b140-06f8,2024/02/24 19:00:00+00,3.6,0,25.9,-0.199999999999999,7540
r718b140-06f8,2024/03/01 07:00:00+00,3.6,0,22.3,-0.199999999999999,7541
r718b140-06f8,2024/02/22 19:00:00+00,3.6,0,28.5,0,7542
r718b140-06f8,2024/02/18 14:00:00+00,3.6,0,23.1,0.800000000000001,7543
r718b140-06f8,2024/02/24 20:00:00+00,3.6,0,24.4,-0.300000000000001,7544
r718b140-06f8,2024/03/01 08:00:00+00,3.6,0,21.3,-0.199999999999999,7545
r718b140-06f8,2024/02/22 20:00:00+00,3.6,0,26.7,-0.300000000000001,7546
r718b140-06f8,2024/02/18 15:00:00+00,3.6,0,25.2,0.800000000000001,7547
r718b140-06f8,2024/02/24 21:00:00+00,3.6,0,22.3,-0.300000000000001,7548
r718b140-06f8,2024/03/01 09:00:00+00,3.6,0,20,-0.199999999999999,7549
r718b140-06f8,2024/02/22 21:00:00+00,3.6,0,24.1,-0.200000000000003,7550
r718b140-06f8,2024/02/18 16:00:00+00,3.6,0,25.7,0.300000000000001,7551
r718b140-06f8,2024/02/24 22:00:00+00,3.6,0,20.5,-0.199999999999999,7552
r718b140-06f8,2024/03/01 10:00:00+00,3.6,0,19,-0.199999999999999,7553
r718b140-06f8,2024/02/22 22:00:00+00,3.6,0,23.4,-0.299999999999997,7554
r718b140-06f8,2024/02/18 17:00:00+00,3.6,0,25.7,0,7555
r718b140-06f8,2024/02/24 23:00:00+00,3.6,0,19.5,-0.300000000000001,7556
r718b140-06f8,2024/03/01 11:00:00+00,3.6,0,18.2,0,7557
r718b140-06f8,2024/02/22 23:00:00+00,3.6,0,21.8,-0.300000000000001,7558
r718b140-06f8,2024/02/18 18:00:00+00,3.6,0,23.6,0.200000000000003,7559
r718b140-06f8,2024/02/25 00:00:00+00,3.6,0,18.5,0,7560
r718b140-06f8,2024/03/01 12:00:00+00,3.6,0,17.7,0,7561
r718b140-06f8,2024/02/23 00:00:00+00,3.6,0,20.5,0,7562
r718b140-06f8,2024/02/18 19:00:00+00,3.6,0,23.4,0,7563
r718b140-06f8,2024/02/18 20:00:00+00,3.6,0,22.3,-0.300000000000001,7564
r718b140-06f8,2024/02/18 21:00:00+00,3.6,0,19.8,-0.199999999999999,7565
r718b140-06f8,2024/02/18 22:00:00+00,3.6,0,18.7,0,7566
r718b140-06f8,2024/02/18 23:00:00+00,3.6,0,18.2,0,7567
r718b140-06f8,2024/02/19 00:00:00+00,3.6,0,17.2,0,7568
r718b140-06f8,2024/02/19 01:00:00+00,3.6,0,16.7,0,7569
r718b140-06f8,2024/02/19 02:00:00+00,3.6,0,16.2,0,7570
r718b140-06f8,2024/02/19 03:00:00+00,3.6,0,15.6,0,7571
r718b140-06f8,2024/02/19 04:00:00+00,3.6,0,15.4,0,7572
r718b140-06f8,2024/02/19 05:00:00+00,3.6,0,15.1,0,7573
r718b140-06f8,2024/02/19 06:00:00+00,3.6,0,14.6,0,7574
r718b140-06f8,2024/03/01 13:00:00+00,3.6,0,17.2,0,7575
r718b140-06f8,2024/02/23 01:00:00+00,3.6,0,20,0,7576
r718b140-06f8,2024/03/01 14:00:00+00,3.6,0,16.9,0,7577
r718b140-06f8,2024/02/23 02:00:00+00,3.6,0,19.5,0,7578
r718b140-06f8,2024/03/01 15:00:00+00,3.6,0,16.4,0,7579
r718b140-06f8,2024/02/23 03:00:00+00,3.6,0,19,0,7580
r718b140-06f8,2024/03/01 16:00:00+00,3.6,0,15.9,0,7581
r718b140-06f8,2024/02/25 01:00:00+00,3.6,0,17.7,0,7582
r718b140-06f8,2024/02/23 04:00:00+00,3.6,0,18.7,0,7583
r718b140-06f8,2024/02/25 02:00:00+00,3.6,0,17.2,-0.199999999999999,7584
r718b140-06f8,2024/02/23 05:00:00+00,3.6,0,18.2,0,7585
r718b140-06f8,2024/02/25 03:00:00+00,3.6,0,16.7,0,7586
r718b140-06f8,2024/02/23 06:00:00+00,3.6,0,17.7,0,7587
r718b140-06f8,2024/02/25 04:00:00+00,3.6,0,16.2,0,7588
r718b140-06f8,2024/02/23 07:00:00+00,3.6,0,17.4,0,7589
r718b140-06f8,2024/02/25 05:00:00+00,3.6,0,15.6,-0.199999999999999,7590
r718b140-06f8,2024/02/23 08:00:00+00,3.6,0,17.2,0,7591
r718b140-06f8,2024/02/25 06:00:00+00,3.6,0,15.4,0,7592
r718b140-06f8,2024/02/23 09:00:00+00,3.6,0,17.4,0.199999999999999,7593
r718b140-06f8,2024/02/25 07:00:00+00,3.6,0,14.9,-0.5,7594
r718b140-06f8,2024/02/23 10:00:00+00,3.6,0,17.7,0.300000000000001,7595
r718b140-06f8,2024/02/25 08:00:00+00,3.6,0,14.9,0,7596
r718b140-06f8,2024/02/25 09:00:00+00,3.6,0,14.4,0,7597
r718b140-06f8,2024/02/25 10:00:00+00,3.6,0,14.1,0,7598
r718b140-06f8,2024/02/25 11:00:00+00,3.6,0,14.9,0.300000000000001,7599
r718b140-06f8,2024/02/25 12:00:00+00,3.6,0,16.4,0.5,7600
r718b140-06f8,2024/03/20 11:00:00+00,3.6,0,13.8,0,7601
r718b140-06f8,2024/03/20 12:00:00+00,3.6,0,13.3,0,7602
r718b140-06f8,2024/03/20 13:00:00+00,3.6,0,13.1,0,7603
r718b140-06f8,2024/03/20 14:00:00+00,3.6,0,12.8,0,7604
r718b140-06f8,2024/03/20 15:00:00+00,3.6,0,12.8,0,7605
r718b140-06f8,2024/03/20 16:00:00+00,3.6,0,12.6,0,7606
r718b140-06f8,2024/03/20 17:00:00+00,3.6,0,12.3,0,7607
r718b140-06f8,2024/03/20 18:00:00+00,3.6,0,12,0,7608
r718b140-06f8,2024/03/20 19:00:00+00,3.6,0,11.8,0,7609
r718b140-06f8,2024/03/20 20:00:00+00,3.6,0,11.5,0,7610
r718b140-06f8,2024/03/20 21:00:00+00,3.6,0,11,0,7611
r718b140-06f8,2024/03/20 22:00:00+00,3.6,0,10.8,0,7612
r718b140-06f8,2024/03/20 23:00:00+00,3.6,0,10.5,0,7613
r718b140-06f8,2024/03/21 00:00:00+00,3.6,0,10.5,0,7614
r718b140-06f8,2024/03/21 01:00:00+00,3.6,0,10.3,0,7615
r718b140-06f8,2024/03/21 02:00:00+00,3.6,0,10,0,7616
r718b140-06f8,2024/03/21 03:00:00+00,3.6,0,10,0,7617
r718b140-06f8,2024/03/21 04:00:00+00,3.6,0,10.3,0.300000000000001,7618
r718b140-06f8,2024/03/21 05:00:00+00,3.6,0,10.5,0.199999999999999,7619
r718b140-06f8,2024/03/21 06:00:00+00,3.6,0,10.8,0.300000000000001,7620
r718b140-06f8,2024/03/21 07:00:00+00,3.6,0,10.8,0,7621
r718b140-06f8,2024/03/21 08:00:00+00,3.6,0,10.8,0,7622
r718b140-06f8,2024/03/21 09:00:00+00,3.6,0,11,0.199999999999999,7623
r718b140-06f8,2024/03/21 10:00:00+00,3.6,0,11.3,0.300000000000001,7624
r718b140-06f8,2024/03/21 11:00:00+00,3.6,0,11.5,0.199999999999999,7625
r718b140-06f8,2024/03/21 12:00:00+00,3.6,0,11.5,0,7626
r718b140-06f8,2024/03/21 13:00:00+00,3.6,0,11,0,7627
r718b140-06f8,2024/03/21 14:00:00+00,3.6,0,11,0,7628
r718b140-06f8,2024/03/21 15:00:00+00,3.6,0,11,0,7629
r718b140-06f8,2024/03/21 16:00:00+00,3.6,0,10.8,0,7630
r718b140-06f8,2024/03/21 17:00:00+00,3.6,0,10.8,0.300000000000001,7631
r718b140-06f8,2024/03/21 18:00:00+00,3.6,0,10.8,0,7632
r718b140-06f8,2024/03/21 19:00:00+00,3.6,0,10.8,0,7633
r718b140-06f8,2024/03/21 20:00:00+00,3.6,0,10.5,0,7634
r718b140-06f8,2024/03/21 21:00:00+00,3.6,0,10,0,7635
r718b140-06f8,2024/03/21 22:00:00+00,3.6,0,9.7,0,7636
r718b140-06f8,2024/03/21 23:00:00+00,3.6,0,9.7,0,7637
r718b140-06f8,2024/03/22 00:00:00+00,3.6,0,9.7,0,7638
r718b140-06f8,2024/03/22 01:00:00+00,3.6,0,9.7,0.199999999999999,7639
r718b140-06f8,2024/03/22 02:00:00+00,3.6,0,9.5,0,7640
r718b140-06f8,2024/03/22 03:00:00+00,3.6,0,9.7,0.199999999999999,7641
r718b140-06f8,2024/03/22 04:00:00+00,3.6,0,9.7,0,7642
r718b140-06f8,2024/03/14 05:00:00+00,3.6,0,14.6,0,7643
r718b140-06f8,2024/03/22 05:00:00+00,3.6,0,9.7,0,7644
r718b140-06f8,2024/03/22 06:00:00+00,3.6,0,9.7,0,7645
r718b140-06f8,2024/03/22 07:00:00+00,3.6,0,9.7,0,7646
r718b140-06f8,2024/03/22 08:00:00+00,3.6,0,10.3,0.300000000000001,7647
r718b140-06f8,2024/03/22 09:00:00+00,3.6,0,10.8,0.300000000000001,7648
r718b140-06f8,2024/03/22 10:00:00+00,3.6,0,11.3,0.300000000000001,7649
r718b140-06f8,2024/03/22 11:00:00+00,3.6,0,11.8,0.300000000000001,7650
r718b140-06f8,2024/03/22 12:00:00+00,3.6,0,12,0.199999999999999,7651
r718b140-06f8,2024/03/18 09:00:00+00,3.6,0,14.9,0,7652
r718b140-06f8,2024/03/07 23:00:00+00,3.6,0,19,1.6,7653
r718b140-06f8,2024/03/12 03:00:00+00,3.6,0,18,0.5,7654
r718b140-06f8,2024/03/16 07:00:00+00,3.6,0,120.4,51.6,7655
r718b140-06f8,2024/03/05 21:00:00+00,3.6,0,14.4,0.300000000000001,7656
r718b140-06f8,2024/03/10 01:00:00+00,3.6,0,13.6,0.5,7657
r718b140-06f8,2024/03/14 06:00:00+00,3.6,0,14.4,0,7658
r718b140-06f8,2024/03/10 02:00:00+00,3.6,0,13.3,0,7659
r718b140-06f8,2024/03/05 22:00:00+00,3.6,0,17.2,1,7660
r718b140-06f8,2024/03/16 08:00:00+00,3.6,0,29.3,-1.5,7661
r718b140-06f8,2024/03/12 04:00:00+00,3.6,0,18.7,0.300000000000001,7662
r718b140-06f8,2024/03/14 07:00:00+00,3.6,0,13.8,0,7663
r718b140-06f8,2024/03/08 00:00:00+00,3.6,0,21,0.800000000000001,7664
r718b140-06f8,2024/03/10 03:00:00+00,3.6,0,13.3,0,7665
r718b140-06f8,2024/03/05 23:00:00+00,3.6,0,20,2,7666
r718b140-06f8,2024/03/18 10:00:00+00,3.6,0,14.1,0,7667
r718b140-06f8,2024/03/16 09:00:00+00,3.6,0,21.8,-0.5,7668
r718b140-06f8,2024/03/12 05:00:00+00,3.6,0,19,0.300000000000001,7669
r718b140-06f8,2024/03/14 08:00:00+00,3.6,0,13.3,0,7670
r718b140-06f8,2024/03/08 01:00:00+00,3.6,0,21,0.199999999999999,7671
r718b140-06f8,2024/03/10 04:00:00+00,3.6,0,13.8,0.299999999999999,7672
r718b140-06f8,2024/03/06 00:00:00+00,3.6,0,21.6,0.600000000000001,7673
r718b140-06f8,2024/03/18 11:00:00+00,3.6,0,13.6,0,7674
r718b140-06f8,2024/03/16 10:00:00+00,3.6,0,19.2,-0.199999999999999,7675
r718b140-06f8,2024/03/12 06:00:00+00,3.6,0,18.5,0,7676
r718b140-06f8,2024/03/14 09:00:00+00,3.6,0,13.1,0,7677
r718b140-06f8,2024/03/08 02:00:00+00,3.6,0,21.8,0.300000000000001,7678
r718b140-06f8,2024/03/10 05:00:00+00,3.6,0,13.6,0,7679
r718b140-06f8,2024/03/06 01:00:00+00,3.6,0,21.8,0.199999999999999,7680
r718b140-06f8,2024/03/18 12:00:00+00,3.6,0,13.1,0,7681
r718b140-06f8,2024/03/16 11:00:00+00,3.6,0,18,-0.199999999999999,7682
r718b140-06f8,2024/03/12 07:00:00+00,3.6,0,18,0,7683
r718b140-06f8,2024/03/14 10:00:00+00,3.6,0,12.6,0,7684
r718b140-06f8,2024/03/08 03:00:00+00,3.6,0,22.1,0.300000000000001,7685
r718b140-06f8,2024/03/10 06:00:00+00,3.6,0,13.6,0,7686
r718b140-06f8,2024/03/06 02:00:00+00,3.6,0,22.6,0.300000000000001,7687
r718b140-06f8,2024/03/18 13:00:00+00,3.6,0,12.8,0,7688
r718b140-06f8,2024/03/16 12:00:00+00,3.6,0,17.2,0,7689
r718b140-06f8,2024/03/12 08:00:00+00,3.6,0,17.2,-0.199999999999999,7690
r718b140-06f8,2024/03/14 11:00:00+00,3.6,0,12.3,0,7691
r718b140-06f8,2024/03/08 04:00:00+00,3.6,0,20.8,-0.199999999999999,7692
r718b140-06f8,2024/03/10 07:00:00+00,3.6,0,13.6,0.299999999999999,7693
r718b140-06f8,2024/03/06 03:00:00+00,3.6,0,21.8,0,7694
r718b140-06f8,2024/03/18 14:00:00+00,3.6,0,12.6,0,7695
r718b140-06f8,2024/03/16 13:00:00+00,3.6,0,16.2,0,7696
r718b140-06f8,2024/03/12 09:00:00+00,3.6,0,16.2,-0.199999999999999,7697
r718b140-06f8,2024/03/14 12:00:00+00,3.6,0,12,0,7698
r718b140-06f8,2024/03/08 05:00:00+00,3.6,0,19.8,0,7699
